id	num	neg|score	neg|p-value	neg|fdr	neg|rank	neg|goodsgrna	neg|lfc	pos|score	pos|p-value	pos|fdr	pos|rank	pos|goodsgrna	pos|lfc
PRLHR	3	0.0096498	0.025879	0.940546	519	3	-0.3317	0.99035	0.99047	1.0	18604	0	-0.3317
FAM84B	3	0.0096769	0.025949	0.941269	520	1	-0.013019	0.73138	0.73156	1.0	13593	0	-0.013019
BTC	3	0.0097292	0.026086	0.943008	521	2	-0.27435	0.96361	0.96383	1.0	18050	0	-0.27435
ANKRD6	3	0.009732	0.026096	0.943008	522	2	-0.40112	0.93346	0.93364	1.0	17434	0	-0.40112
ICOS	3	0.0097815	0.02624	0.945375	523	1	0.14796	0.5838	0.59372	1.0	11014	1	0.14796
TADA1	3	0.0097896	0.026262	0.945375	524	2	-0.7784	0.95227	0.95255	1.0	17815	0	-0.7784
ZFAT	3	0.0098214	0.02633	0.945394	525	3	-0.43778	0.99018	0.9903	1.0	18602	0	-0.43778
CYP2U1	3	0.0098338	0.026362	0.945394	526	2	-0.22168	0.51352	0.5387	1.0	10002	1	-0.22168
TIGD6	3	0.009886	0.026498	0.946269	527	1	0.17943	0.061294	0.1229	1.0	2313	2	0.17943
KLK13	3	0.0099171	0.02657	0.946269	528	2	-0.5023	0.92114	0.92121	1.0	17212	0	-0.5023
CCL17	3	0.0099383	0.026623	0.946269	529	2	-0.20114	0.92648	0.92661	1.0	17313	0	-0.20114
LHFPL5	3	0.0099913	0.026755	0.946269	530	3	-0.55461	0.99001	0.99015	1.0	18601	0	-0.55461
BPIFB6	3	0.0099937	0.026759	0.946269	531	3	-0.52806	0.99001	0.99014	1.0	18600	0	-0.52806
OR5C1	3	0.010002	0.026785	0.946269	532	3	-0.32619	0.99	0.99013	1.0	18599	0	-0.32619
DNAJB9	3	0.010033	0.026867	0.946269	533	3	-0.54751	0.98997	0.9901	1.0	18598	0	-0.54751
ETS1	3	0.010043	0.026887	0.946269	534	2	-0.52943	0.89168	0.89174	1.0	16626	0	-0.52943
ADPRM	3	0.010046	0.026897	0.946269	535	3	-0.57381	0.98995	0.99009	1.0	18597	0	-0.57381
CPSF4L	3	0.010048	0.026904	0.946269	536	2	-0.39421	0.52771	0.54937	1.0	10201	1	-0.39421
DCAF11	3	0.010077	0.026978	0.946269	537	2	-0.38886	0.55304	0.56896	1.0	10564	1	-0.38886
CLDN17	3	0.010095	0.027028	0.946269	538	1	0.11729	0.20295	0.31402	1.0	5788	1	0.11729
ZNF844	3	0.0101	0.027038	0.946269	539	3	-0.40839	0.9899	0.99003	1.0	18595	0	-0.40839
ITGAL	3	0.010163	0.027201	0.95023	540	3	-0.30594	0.98984	0.98997	1.0	18594	0	-0.30594
IWS1	3	0.010252	0.027426	0.952441	541	2	-0.64887	0.87115	0.87126	1.0	16240	0	-0.64887
OR52N1	3	0.010266	0.027458	0.952441	542	3	-0.36622	0.98973	0.98987	1.0	18593	0	-0.36622
PFKL	3	0.010272	0.027473	0.952441	543	2	-0.57918	0.026261	0.066609	0.958242	1306	1	-0.57918
ARL2	3	0.010286	0.027518	0.952441	544	3	-0.28848	0.98971	0.98985	1.0	18592	0	-0.28848
PRIMA1	3	0.010286	0.027518	0.952441	545	3	-0.28848	0.98971	0.98985	1.0	18591	0	-0.28848
ADCY5	3	0.010304	0.027567	0.952441	546	2	-0.35314	0.78708	0.78718	1.0	14660	0	-0.35314
UPP2	3	0.010356	0.0277	0.95531	547	1	-0.29743	0.63499	0.63795	1.0	11845	1	-0.29743
SARS2	3	0.010409	0.027838	0.958313	548	1	-0.12811	0.10159	0.1786	1.0	3324	1	-0.12811
REL	3	0.010461	0.027965	0.95889	549	3	-0.34329	0.98503	0.98521	1.0	18491	0	-0.34329
KRT25	3	0.010506	0.028076	0.95889	550	2	-0.5881	0.94347	0.94368	1.0	17645	0	-0.5881
CTDSP1	3	0.010513	0.028096	0.95889	551	2	-0.30356	0.79305	0.7931	1.0	14782	0	-0.30356
SENP6	3	0.010565	0.028226	0.95889	552	1	0.046539	0.72421	0.72432	1.0	13451	0	0.046539
LCE1C	3	0.010594	0.028297	0.95889	553	3	-0.39375	0.98941	0.98953	1.0	18589	0	-0.39375
SPTLC1	3	0.010594	0.028297	0.95889	554	3	-0.50907	0.98941	0.98953	1.0	18588	0	-0.50907
EPN3	3	0.010606	0.02833	0.95889	555	3	-0.82391	0.98939	0.98952	1.0	18587	0	-0.82391
NHLH2	3	0.010618	0.028358	0.95889	556	1	-0.045481	0.029978	0.075288	0.969064	1463	1	-0.045481
FAM104B	3	0.010624	0.028376	0.95889	557	3	-0.37382	0.98938	0.98949	1.0	18586	0	-0.37382
METTL21C	3	0.010624	0.028376	0.95889	558	3	-0.74113	0.98938	0.98949	1.0	18585	0	-0.74113
LTK	3	0.010664	0.028484	0.95889	559	3	-0.43419	0.98934	0.98946	1.0	18584	0	-0.43419
DYRK1A	3	0.01067	0.028499	0.95889	560	2	-0.62515	0.78486	0.78488	1.0	14618	0	-0.62515
MAP2K7	3	0.010676	0.028515	0.95889	561	3	-0.47826	0.98932	0.98945	1.0	18583	0	-0.47826
SLC7A3	3	0.010734	0.028668	0.959254	562	3	-0.34329	0.98927	0.9894	1.0	18582	0	-0.34329
LRRC8D	3	0.010774	0.028776	0.959254	563	2	-0.27762	0.95194	0.95223	1.0	17810	0	-0.27762
FOSL1	3	0.010776	0.028779	0.959254	564	3	-0.29872	0.98922	0.98935	1.0	18581	0	-0.29872
ZFR2	3	0.010789	0.028808	0.959254	565	3	-0.27488	0.98921	0.98934	1.0	18580	0	-0.27488
TCFL5	3	0.010792	0.028815	0.959254	566	2	-0.48322	0.89553	0.89563	1.0	16697	0	-0.48322
TAX1BP1	3	0.010798	0.02883	0.959254	567	3	-0.34142	0.9892	0.98933	1.0	18579	0	-0.34142
TAF4	3	0.010827	0.028909	0.960196	568	2	-0.8896	0.87904	0.8791	1.0	16385	0	-0.8896
OR2M3	3	0.01086	0.028994	0.961113	569	3	-0.50687	0.98914	0.98927	1.0	18578	0	-0.50687
AMIGO3	3	0.010895	0.029097	0.961113	570	2	-0.46306	0.45716	0.49825	1.0	9259	1	-0.46306
TESK2	3	0.010912	0.02914	0.961113	571	3	-0.41409	0.98909	0.98921	1.0	18577	0	-0.41409
OLR1	3	0.010912	0.02914	0.961113	572	3	-0.41409	0.98909	0.98921	1.0	18576	0	-0.41409
RBP5	3	0.010944	0.029226	0.962268	573	2	-0.47864	0.27344	0.38304	1.0	7134	1	-0.47864
NR3C2	3	0.010983	0.029324	0.963058	574	1	0.035799	0.51101	0.53682	1.0	9968	1	0.035799
NXPH3	3	0.011008	0.029382	0.963058	575	2	-0.59457	0.68677	0.68678	1.0	12725	1	-0.59457
B3GAT1	3	0.011088	0.029568	0.963058	576	1	0.22922	0.63235	0.6356	1.0	11802	1	0.22922
PRMT7	3	0.01114	0.029694	0.963058	577	3	-0.23018	0.97464	0.97482	1.0	18295	0	-0.23018
LANCL3	3	0.011155	0.029728	0.963058	578	2	-0.49325	0.7589	0.75915	1.0	14144	0	-0.49325
ZNF727	3	0.011165	0.029755	0.963058	579	3	-0.28666	0.98884	0.98896	1.0	18575	0	-0.28666
USP24	3	0.011188	0.029818	0.963058	580	2	-0.55206	0.90139	0.9015	1.0	16803	0	-0.55206
COG1	3	0.011209	0.029862	0.963058	581	3	-0.52182	0.98879	0.98891	1.0	18574	0	-0.52182
CHRM5	3	0.011225	0.029904	0.963058	582	3	-0.5322	0.98877	0.9889	1.0	18573	0	-0.5322
C2CD2	3	0.011297	0.030077	0.963058	583	2	-0.35834	0.57744	0.58851	1.0	10925	1	-0.35834
SLC22A25	3	0.011349	0.030216	0.963058	584	1	0.12988	0.59086	0.59967	1.0	11131	1	0.12988
POC1B	3	0.011356	0.030237	0.963058	585	3	-0.34596	0.98864	0.98878	1.0	18572	0	-0.34596
VSTM2A	3	0.011413	0.030372	0.963058	586	3	-0.224	0.98859	0.98873	1.0	18571	0	-0.224
HADH	3	0.011453	0.030461	0.963058	587	1	-0.20954	0.85603	0.85601	1.0	15959	0	-0.20954
SH3D21	3	0.011461	0.030478	0.963058	588	2	-0.55947	0.93769	0.9379	1.0	17528	0	-0.55947
ATP7A	3	0.011489	0.030554	0.963058	589	2	-0.55938	0.90884	0.90893	1.0	16950	0	-0.55938
KBTBD13	3	0.011511	0.030607	0.963058	590	3	-0.34437	0.98849	0.98864	1.0	18570	0	-0.34437
OR10V1	3	0.011543	0.030677	0.963058	591	3	-0.27554	0.98846	0.98861	1.0	18569	0	-0.27554
CAPN7	3	0.011558	0.030709	0.963058	592	1	-0.041595	0.51152	0.5372	1.0	9974	1	-0.041595
CHURC1	3	0.011565	0.030726	0.963058	593	3	-0.37923	0.98844	0.98859	1.0	18567	0	-0.37923
STARD3	3	0.011565	0.030726	0.963058	594	3	-0.34107	0.98844	0.98859	1.0	18568	0	-0.34107
TMEM192	3	0.011595	0.0308	0.963058	595	2	-0.67355	0.56491	0.57839	1.0	10744	1	-0.67355
BTNL2	3	0.01161	0.030849	0.963058	596	1	-0.091496	0.28543	0.38986	1.0	7277	1	-0.091496
ZNF605	3	0.011644	0.030928	0.963058	597	3	-0.26219	0.98836	0.98852	1.0	18565	0	-0.26219
OR5W2	3	0.011669	0.030995	0.963058	598	3	-0.46411	0.98833	0.98849	1.0	18564	0	-0.46411
PSD4	3	0.01167	0.031001	0.963058	599	3	-0.41519	0.97896	0.97912	1.0	18375	0	-0.41519
FARSA	3	0.011686	0.031038	0.963058	600	3	-0.48362	0.98831	0.98848	1.0	18563	0	-0.48362
KRTAP9-6	3	0.011686	0.031038	0.963058	601	3	-0.35504	0.98831	0.98848	1.0	18562	0	-0.35504
MSMO1	3	0.011707	0.031087	0.963058	602	3	-0.26993	0.98829	0.98846	1.0	18561	0	-0.26993
RAET1L	3	0.011714	0.031103	0.963058	603	3	-0.18299	0.97567	0.97588	1.0	18314	0	-0.18299
LPXN	3	0.011718	0.031111	0.963058	604	3	-0.31597	0.98828	0.98846	1.0	18560	0	-0.31597
PCSK5	3	0.011758	0.031213	0.963058	605	2	-0.8097	0.93928	0.93951	1.0	17557	0	-0.8097
TEX11	3	0.011767	0.031228	0.963058	606	1	0.069954	0.45698	0.49813	1.0	9253	1	0.069954
KRBOX4	3	0.011825	0.031386	0.963058	607	2	-0.43211	0.94729	0.94752	1.0	17718	0	-0.43211
CDC40	3	0.011832	0.031401	0.963058	608	3	-0.66388	0.98817	0.98834	1.0	18559	0	-0.66388
PMS2	3	0.011868	0.031499	0.963058	609	3	-0.29492	0.98813	0.98831	1.0	18558	0	-0.29492
KCNN1	3	0.011892	0.031554	0.963058	610	3	-0.58769	0.98811	0.98828	1.0	18557	0	-0.58769
SCGB3A2	3	0.011923	0.031632	0.963058	611	1	-0.053146	0.075149	0.14213	1.0	2658	1	-0.053146
UBE2J1	3	0.011929	0.031649	0.963058	612	2	-0.57593	0.33638	0.42003	1.0	7833	1	-0.57593
KARS	3	0.011955	0.031713	0.963058	613	3	-0.32244	0.98804	0.98822	1.0	18555	0	-0.32244
OR2A12	3	0.012028	0.031881	0.963058	614	2	-0.18977	0.86668	0.86669	1.0	16165	0	-0.18977
DLG1	3	0.01203	0.031888	0.963058	615	3	-0.26645	0.98797	0.98815	1.0	18554	0	-0.26645
RNF151	3	0.01205	0.031942	0.963058	616	3	-0.37112	0.98795	0.98813	1.0	18553	0	-0.37112
PLEKHG4B	3	0.012073	0.032004	0.963058	617	3	-0.36837	0.98793	0.9881	1.0	18552	0	-0.36837
CHCHD10	3	0.012132	0.032162	0.963058	618	2	-0.35338	0.63428	0.63731	1.0	11832	1	-0.35338
ATF6	3	0.012184	0.032292	0.963058	619	1	-0.12225	0.85184	0.85186	1.0	15873	0	-0.12225
NUP153	3	0.0122	0.032335	0.963058	620	2	-0.62658	0.47175	0.50849	1.0	9456	1	-0.62658
CALM1	3	0.012202	0.032338	0.963058	621	3	-0.60032	0.9878	0.98797	1.0	18550	0	-0.60032
POLR2J3	3	0.012216	0.032369	0.963058	622	2	-0.74442	0.47281	0.50924	1.0	9477	1	-0.74442
IFT46	3	0.01223	0.032403	0.963058	623	3	-0.42342	0.98777	0.98794	1.0	18549	0	-0.42342
TAF9B	3	0.012236	0.032418	0.963058	624	2	-0.58511	0.93367	0.93385	1.0	17437	0	-0.58511
PRR23B	3	0.012236	0.03242	0.963058	625	2	-0.31175	0.74755	0.74777	1.0	13923	0	-0.31175
DCAF4L2	3	0.012268	0.032487	0.963058	626	2	-0.43956	0.55718	0.57218	1.0	10634	1	-0.43956
SLC19A2	3	0.012284	0.032536	0.963058	627	3	-0.47662	0.98772	0.98788	1.0	18548	0	-0.47662
BCL11A	3	0.012289	0.032552	0.963058	628	1	0.028456	0.66271	0.66332	1.0	12288	1	0.028456
NSUN3	3	0.012297	0.032565	0.963058	629	2	-0.44079	0.70782	0.7079	1.0	13137	0	-0.44079
PRR22	3	0.012325	0.032632	0.963058	630	3	-0.33096	0.98768	0.98784	1.0	18547	0	-0.33096
TAC4	3	0.012335	0.03266	0.963058	631	2	-0.35763	0.7997	0.79971	1.0	14906	0	-0.35763
TMTC3	3	0.012393	0.032798	0.963058	632	2	-0.35495	0.88121	0.88128	1.0	16425	0	-0.35495
MYF5	3	0.012429	0.032882	0.963058	633	3	-0.37329	0.98757	0.98772	1.0	18546	0	-0.37329
CRB1	3	0.012445	0.032918	0.963058	634	2	-0.19496	0.69502	0.69501	1.0	12884	0	-0.19496
TSPAN12	3	0.012497	0.033046	0.963058	635	2	-0.35834	0.23426	0.35433	1.0	6584	1	-0.35834
HSD3B7	3	0.012498	0.033051	0.963058	636	3	-0.36166	0.9875	0.98765	1.0	18545	0	-0.36166
CD164	3	0.01253	0.033132	0.963058	637	2	-0.65421	0.89701	0.89713	1.0	16729	0	-0.65421
RAB27A	3	0.012549	0.03318	0.963058	638	2	-0.78356	0.77237	0.7726	1.0	14394	0	-0.78356
UBR1	3	0.01255	0.03318	0.963058	639	1	0.12563	0.23363	0.35349	1.0	6561	1	0.12563
DEFB110	3	0.012582	0.033257	0.963058	640	3	-0.72382	0.98742	0.98758	1.0	18544	0	-0.72382
ERH	3	0.012602	0.0333	0.963058	641	1	-0.090149	0.39084	0.45407	1.0	8436	1	-0.090149
KIAA1468	3	0.012617	0.033344	0.963058	642	2	-0.54092	0.28288	0.38844	1.0	7244	1	-0.54092
ATP5B	3	0.01265	0.033422	0.963058	643	2	-0.65924	0.90908	0.90919	1.0	16954	0	-0.65924
PLEK2	3	0.012654	0.033433	0.963058	644	2	-0.4749	0.96391	0.96411	1.0	18058	0	-0.4749
NOX1	3	0.012662	0.033455	0.963058	645	3	-0.37568	0.98734	0.98749	1.0	18543	0	-0.37568
GTDC1	3	0.012699	0.033547	0.963058	646	2	-0.98545	0.61181	0.61749	1.0	11465	1	-0.98545
HMGCLL1	3	0.012699	0.033547	0.963058	647	2	-0.65893	0.90671	0.90681	1.0	16897	0	-0.65893
DDR1	3	0.012706	0.033572	0.963058	648	1	-0.0052176	0.76689	0.76711	1.0	14285	0	-0.0052176
ALDH1A3	3	0.012739	0.033663	0.963058	649	3	-0.32457	0.98726	0.98741	1.0	18542	0	-0.32457
MYL10	3	0.012761	0.033718	0.963058	650	2	-0.55947	0.6819	0.68191	1.0	12627	1	-0.55947
GSTA5	3	0.012783	0.033773	0.963058	651	3	-0.26083	0.98722	0.98737	1.0	18541	0	-0.26083
COMMD8	3	0.012909	0.034093	0.963058	652	2	-0.61412	0.71535	0.71539	1.0	13278	0	-0.61412
SELP	3	0.012911	0.034101	0.963058	653	3	-0.448	0.98709	0.98724	1.0	18540	0	-0.448
DYNLL2	3	0.012915	0.034112	0.963058	654	1	-0.17953	0.93139	0.93152	1.0	17404	0	-0.17953
SPRR4	3	0.012922	0.034129	0.963058	655	2	-0.49512	0.53803	0.5573	1.0	10347	1	-0.49512
CREB5	3	0.012925	0.034138	0.963058	656	3	-0.30804	0.98707	0.98722	1.0	18539	0	-0.30804
ATP6V0E2	3	0.012954	0.034211	0.963058	657	3	-0.28708	0.98705	0.9872	1.0	18538	0	-0.28708
PRSS38	3	0.012967	0.034239	0.963058	658	1	-0.103	0.81076	0.81067	1.0	15111	0	-0.103
SYT12	3	0.012973	0.034252	0.963058	659	3	-0.3319	0.98703	0.98718	1.0	18537	0	-0.3319
HIST3H3	3	0.012982	0.034269	0.963058	660	2	-0.38407	0.075673	0.14289	1.0	2679	1	-0.38407
YOD1	3	0.013058	0.034448	0.963058	661	3	-0.4005	0.98694	0.98709	1.0	18536	0	-0.4005
ADI1	3	0.013086	0.034519	0.963058	662	3	-0.25721	0.98691	0.98706	1.0	18535	0	-0.25721
CD1B	3	0.013134	0.034632	0.963058	663	3	-0.37379	0.98687	0.98701	1.0	18534	0	-0.37379
RHOH	3	0.013195	0.034783	0.963058	664	3	-0.38562	0.9868	0.98696	1.0	18533	0	-0.38562
GOSR2	3	0.013202	0.034803	0.963058	665	2	-0.2233	0.60525	0.61193	1.0	11353	1	-0.2233
TTC21A	3	0.013202	0.034803	0.963058	666	1	0.0083746	0.61886	0.6236	1.0	11582	1	0.0083746
AHCTF1	3	0.013217	0.034842	0.963058	667	3	-0.31139	0.98678	0.98693	1.0	18532	0	-0.31139
DZIP3	3	0.013217	0.034842	0.963058	668	3	-0.3337	0.98678	0.98693	1.0	18531	0	-0.3337
GPR52	3	0.013263	0.034954	0.963058	669	3	-0.41526	0.98674	0.98689	1.0	18530	0	-0.41526
PCDHGA1	3	0.01328	0.034999	0.963058	670	1	-0.082198	0.91281	0.91292	1.0	17023	0	-0.082198
YIPF5	3	0.013285	0.035014	0.963058	671	3	-0.40366	0.98671	0.98686	1.0	18529	0	-0.40366
GPC5	3	0.013311	0.035076	0.963058	672	2	-0.4267	0.68953	0.68947	1.0	12778	0	-0.4267
TNFRSF18	3	0.013322	0.035107	0.963058	673	3	-0.28764	0.98668	0.98683	1.0	18528	0	-0.28764
IDH2	3	0.013332	0.035129	0.963058	674	1	-0.081641	0.43898	0.48583	1.0	9010	1	-0.081641
KRT34	3	0.013334	0.035134	0.963058	675	2	-0.47138	0.29435	0.39504	1.0	7375	1	-0.47138
SGPP2	3	0.013383	0.035256	0.963058	676	3	-0.42539	0.98662	0.98677	1.0	18527	0	-0.42539
RILPL2	3	0.013436	0.035397	0.963058	677	1	0.011444	0.61126	0.61701	1.0	11455	1	0.011444
PTCHD4	3	0.013462	0.035455	0.963058	678	2	-0.49701	0.94353	0.94374	1.0	17648	0	-0.49701
ZFP28	3	0.013466	0.03547	0.963058	679	3	-0.25487	0.98653	0.98669	1.0	18526	0	-0.25487
EDRF1	3	0.013488	0.035521	0.963058	680	1	-0.080755	0.86052	0.86053	1.0	16050	0	-0.080755
AK7	3	0.013506	0.035563	0.963058	681	3	-0.37388	0.98649	0.98665	1.0	18525	0	-0.37388
PRKAG2	3	0.013529	0.03561	0.963058	682	3	-0.28083	0.98647	0.98664	1.0	18524	0	-0.28083
ATIC	3	0.013541	0.03564	0.963058	683	2	-0.29865	0.91258	0.91269	1.0	17020	0	-0.29865
PUSL1	3	0.013547	0.035657	0.963058	684	3	-0.50721	0.98645	0.98662	1.0	18523	0	-0.50721
TUBA1B	3	0.013566	0.0357	0.963058	685	2	-1.6162	0.91466	0.91475	1.0	17068	0	-1.6162
ZSCAN9	3	0.013572	0.035715	0.963058	686	3	-0.25699	0.98643	0.9866	1.0	18521	0	-0.25699
DNTTIP1	3	0.013572	0.035715	0.963058	687	3	-0.46499	0.98643	0.9866	1.0	18522	0	-0.46499
SATB1	3	0.013576	0.035726	0.963058	688	2	-0.6532	0.92885	0.92899	1.0	17357	0	-0.6532
LRRC19	3	0.013593	0.03578	0.963058	689	1	-0.13004	0.54549	0.56306	1.0	10450	1	-0.13004
HDAC4	3	0.013613	0.035831	0.963058	690	2	-0.53567	0.44754	0.49164	1.0	9125	1	-0.53567
KLHL20	3	0.013645	0.035918	0.963058	691	1	0.0025669	0.77434	0.7745	1.0	14430	0	0.0025669
PRKAR1A	3	0.013697	0.036049	0.963058	692	2	-0.44585	0.92879	0.92894	1.0	17356	0	-0.44585
SYCP2	3	0.013701	0.036062	0.963058	693	2	-0.60032	0.81818	0.81811	1.0	15248	0	-0.60032
OR52D1	3	0.013701	0.036062	0.963058	694	2	-0.60032	0.82021	0.82019	1.0	15280	0	-0.60032
CMTM1	3	0.013712	0.036093	0.963058	695	3	-0.27829	0.98629	0.98645	1.0	18520	0	-0.27829
KLHL6	3	0.013731	0.036133	0.963058	696	3	-0.25238	0.98627	0.98643	1.0	18519	0	-0.25238
FGG	3	0.013801	0.036319	0.963058	697	2	-0.52383	0.78893	0.789	1.0	14697	0	-0.52383
ZBTB48	3	0.013837	0.03641	0.963058	698	2	-0.665	0.84462	0.84467	1.0	15743	0	-0.665
GPR18	3	0.013843	0.036422	0.963058	699	3	-0.32391	0.98616	0.9863	1.0	18517	0	-0.32391
EPHB6	3	0.013853	0.036459	0.963058	700	1	-0.028513	0.56526	0.57866	1.0	10746	1	-0.028513
FAM19A5	3	0.013868	0.036492	0.963058	701	2	-0.86797	0.43415	0.4826	1.0	8948	1	-0.86797
KCTD2	3	0.013895	0.036562	0.963058	702	3	-0.57697	0.98611	0.98626	1.0	18516	0	-0.57697
MRGPRX1	3	0.013915	0.036622	0.963058	703	3	-0.22351	0.98609	0.98624	1.0	18515	0	-0.22351
TRH	3	0.013919	0.036633	0.963058	704	2	-0.61196	0.71561	0.71566	1.0	13283	0	-0.61196
MIF4GD	3	0.013946	0.036698	0.963058	705	2	-0.68291	0.95918	0.95944	1.0	17963	0	-0.68291
C1orf115	3	0.013946	0.036698	0.963058	706	2	-0.68291	0.53355	0.55385	1.0	10284	1	-0.68291
ZSCAN20	3	0.013946	0.036698	0.963058	707	2	-0.68291	0.94043	0.9406	1.0	17582	0	-0.68291
MVK	3	0.013958	0.036724	0.963058	708	2	-0.46706	0.85898	0.85899	1.0	16017	0	-0.46706
SCGB2A2	3	0.013967	0.036751	0.963058	709	3	-0.31806	0.98603	0.98619	1.0	18514	0	-0.31806
WNK1	3	0.013997	0.036815	0.963058	710	3	-0.39466	0.986	0.98616	1.0	18513	0	-0.39466
ADGRG5	3	0.01401	0.036843	0.963058	711	1	-0.11472	0.91696	0.91704	1.0	17123	0	-0.11472
C11orf54	3	0.014015	0.036854	0.963058	712	2	-0.70288	0.57871	0.58954	1.0	10941	1	-0.70288
C5orf34	3	0.014015	0.036854	0.963058	713	2	-0.70288	0.40573	0.46371	1.0	8609	1	-0.70288
GPR1	3	0.014052	0.036952	0.963058	714	3	-0.50285	0.98595	0.9861	1.0	18512	0	-0.50285
IRGC	3	0.014062	0.036972	0.963058	715	2	-0.22423	0.87967	0.87974	1.0	16397	0	-0.22423
ABCA6	3	0.014107	0.037085	0.963058	716	3	-0.28591	0.98589	0.98605	1.0	18511	0	-0.28591
SUMO3	3	0.014114	0.037103	0.963058	717	1	0.012543	0.63341	0.63654	1.0	11817	1	0.012543
LOC100505549	3	0.01417	0.037233	0.963058	718	3	-0.39532	0.98583	0.98598	1.0	18510	0	-0.39532
DEFB113	3	0.014186	0.037269	0.963058	719	3	-0.41746	0.97657	0.97676	1.0	18334	0	-0.41746
LETM2	3	0.014198	0.037303	0.963058	720	3	-0.54263	0.9858	0.98595	1.0	18509	0	-0.54263
DNAJC19	3	0.014198	0.037303	0.963058	721	3	-0.31738	0.9858	0.98595	1.0	18508	0	-0.31738
OR2W3	3	0.014249	0.037438	0.963058	722	3	-0.27184	0.98575	0.9859	1.0	18506	0	-0.27184
CPNE4	3	0.01429	0.037546	0.963058	723	2	-0.63862	0.010879	0.029049	0.883898	606	1	-0.63862
JOSD1	3	0.014311	0.037609	0.963058	724	2	-0.55012	0.44008	0.48657	1.0	9027	1	-0.55012
FAM46C	3	0.014311	0.037609	0.963058	725	2	-0.55012	0.65367	0.65496	1.0	12161	1	-0.55012
COL5A2	3	0.014352	0.037712	0.963058	726	3	-0.42232	0.98313	0.98329	1.0	18457	0	-0.42232
AFF3	3	0.014375	0.037754	0.963058	727	1	-0.18169	0.92873	0.9289	1.0	17355	0	-0.18169
SERPINA9	3	0.014456	0.037971	0.963058	728	3	-0.24708	0.98554	0.98569	1.0	18505	0	-0.24708
PRDM11	3	0.014467	0.037998	0.963058	729	2	-0.59029	0.8847	0.88478	1.0	16486	0	-0.59029
KLHL12	3	0.014479	0.038024	0.963058	730	2	-0.38936	0.9575	0.95777	1.0	17925	0	-0.38936
SPEN	3	0.014479	0.038027	0.963058	731	3	-0.33687	0.98552	0.98567	1.0	18504	0	-0.33687
C11orf98	3	0.014488	0.038044	0.963058	732	2	-0.60321	0.90618	0.9063	1.0	16888	0	-0.60321
NUFIP2	3	0.014526	0.038139	0.963058	733	2	-0.42746	0.95404	0.95438	1.0	17858	0	-0.42746
FAXC	3	0.014531	0.038156	0.963058	734	1	0.076307	0.27935	0.38642	1.0	7204	1	0.076307
TRERF1	3	0.014539	0.038177	0.963058	735	3	-0.26733	0.98546	0.98561	1.0	18503	0	-0.26733
HIVEP1	3	0.014578	0.038279	0.963058	736	2	-0.51232	0.22797	0.34616	1.0	6439	1	-0.51232
IL2	3	0.014583	0.038297	0.963058	737	1	-0.11247	0.23706	0.3579	1.0	6654	1	-0.11247
RELA	3	0.014594	0.038325	0.963058	738	3	-0.83978	0.98541	0.98556	1.0	18502	0	-0.83978
NHLRC4	3	0.014599	0.038337	0.963058	739	2	-0.67101	0.2032	0.31435	1.0	5798	1	-0.67101
C19orf57	3	0.014617	0.038376	0.963058	740	2	-0.45322	0.94537	0.94557	1.0	17689	0	-0.45322
MAP2K2	3	0.014617	0.038376	0.963058	741	3	-0.48642	0.98538	0.98554	1.0	18499	0	-0.48642
SLC16A7	3	0.014617	0.038376	0.963058	742	3	-0.48642	0.98538	0.98554	1.0	18501	0	-0.48642
OR2T35	3	0.014617	0.038376	0.963058	743	3	-0.46044	0.98538	0.98554	1.0	18500	0	-0.46044
GOLGA6L22	1	0.014619	0.014495	0.81552	744	1	-1.2358	0.98538	0.9854	1.0	18498	0	-1.2358
FGF14	3	0.014631	0.038421	0.963058	745	3	-0.26807	0.98537	0.98552	1.0	18497	0	-0.26807
SLC24A4	3	0.014635	0.038431	0.963058	746	1	0.58161	0.011075	0.02954	0.883898	619	2	0.58161
CCNL2	3	0.014694	0.038577	0.963058	747	3	-0.4559	0.98531	0.98546	1.0	18496	0	-0.4559
PRPSAP1	3	0.014712	0.038621	0.963058	748	3	-0.4074	0.98529	0.98544	1.0	18495	0	-0.4074
CCR6	3	0.014739	0.038687	0.963058	749	1	-0.020031	0.46652	0.50473	1.0	9384	1	-0.020031
C11orf71	3	0.014791	0.038803	0.963058	750	1	0.21408	0.19585	0.30473	1.0	5622	2	0.21408
ELP5	3	0.014807	0.038843	0.963058	751	3	-0.20437	0.98519	0.98536	1.0	18494	0	-0.20437
MAP3K2	3	0.014831	0.038906	0.963058	752	2	-0.58405	0.78893	0.789	1.0	14695	0	-0.58405
TSPO2	3	0.014831	0.038906	0.963058	753	2	-0.58405	0.47728	0.5124	1.0	9535	1	-0.58405
FCRLA	3	0.01484	0.038927	0.963058	754	3	-0.16622	0.98516	0.98533	1.0	18493	0	-0.16622
TMEM249	3	0.014852	0.038951	0.963058	755	2	-0.59137	0.75671	0.75693	1.0	14109	0	-0.59137
SLC52A2	3	0.014859	0.038965	0.963058	756	3	-0.29551	0.98514	0.98531	1.0	18492	0	-0.29551
PLTP	3	0.014896	0.039053	0.963058	757	1	-0.10942	0.01328	0.034999	0.89871	734	1	-0.10942
KLHDC4	3	0.015	0.039306	0.963058	758	1	-0.16315	0.93247	0.93263	1.0	17420	0	-0.16315
