id	num	neg|score	neg|p-value	neg|fdr	neg|rank	neg|goodsgrna	neg|lfc	pos|score	pos|p-value	pos|fdr	pos|rank	pos|goodsgrna	pos|lfc
SHB	3	0.12104	0.20136	1.0	3757	2	-0.19791	0.40029	0.44775	1.0	8134	1	-0.19791
DPP3	3	0.12104	0.20136	1.0	3758	2	-0.19791	0.87469	0.87484	1.0	16396	0	-0.19791
FUT4	3	0.12107	0.20139	1.0	3759	1	0.090384	0.18469	0.2891	1.0	5252	1	0.090384
AIFM2	3	0.12111	0.20145	1.0	3760	2	-0.17442	0.90595	0.90607	1.0	17006	0	-0.17442
CDH18	3	0.12115	0.20151	1.0	3761	2	-0.15389	0.65536	0.65552	1.0	12055	1	-0.15389
ELOVL7	3	0.12119	0.20156	1.0	3762	1	-0.069459	0.63418	0.6351	1.0	11648	1	-0.069459
USP28	3	0.12128	0.20169	1.0	3763	2	-0.15518	0.96338	0.96362	1.0	18110	0	-0.15518
SERPINB8	3	0.12128	0.2017	1.0	3764	1	-0.12797	0.65351	0.65371	1.0	12023	1	-0.12797
TMEM67	3	0.12136	0.20179	1.0	3765	1	0.063606	0.35808	0.41941	1.0	7622	1	0.063606
OR13J1	3	0.12145	0.20195	1.0	3766	1	-0.05603	0.46252	0.49196	1.0	8944	1	-0.05603
C4BPA	3	0.12145	0.20195	1.0	3767	2	-0.34042	0.82549	0.82548	1.0	15413	0	-0.34042
KRT17	3	0.12145	0.20195	1.0	3768	2	-0.34042	0.78802	0.78812	1.0	14668	0	-0.34042
TMEM102	3	0.12145	0.20195	1.0	3769	2	-0.34042	0.93171	0.93182	1.0	17477	0	-0.34042
IFNA14	3	0.12145	0.20195	1.0	3770	2	-0.31237	0.63402	0.63496	1.0	11645	1	-0.31237
KIF21A	3	0.1216	0.20214	1.0	3771	1	-0.053147	0.90701	0.90711	1.0	17027	0	-0.053147
R3HDM2	3	0.1216	0.20214	1.0	3772	1	0.48916	0.020273	0.052258	0.909318	1085	2	0.48916
DNAJC22	3	0.12177	0.20237	1.0	3773	2	-0.1819	0.63077	0.63184	1.0	11584	1	-0.1819
RPL7L1	3	0.12177	0.20237	1.0	3774	2	-0.18259	0.97063	0.97079	1.0	18251	0	-0.18259
ANKRD30A	3	0.12177	0.20237	1.0	3775	1	0.089996	0.087404	0.15588	1.0	2886	1	0.089996
ABHD14A	3	0.12177	0.20237	1.0	3776	1	-0.085537	0.78593	0.78597	1.0	14632	0	-0.085537
COL27A1	3	0.12177	0.20237	1.0	3777	2	-0.26829	0.41574	0.45855	1.0	8322	1	-0.26829
RCAN1	3	0.12195	0.20262	1.0	3778	2	-0.19416	0.83672	0.83672	1.0	15625	0	-0.19416
ARFGAP1	3	0.12195	0.20262	1.0	3779	2	-0.19416	0.87625	0.87637	1.0	16426	0	-0.19416
TPM2	3	0.12198	0.20266	1.0	3780	1	0.45088	0.067953	0.1284	0.999164	2416	2	0.45088
FLOT1	3	0.12198	0.20266	1.0	3781	1	-0.0079426	0.68673	0.68675	1.0	12680	0	-0.0079426
NOP56	3	0.12202	0.20272	1.0	3782	2	-0.19327	0.43365	0.47111	1.0	8552	1	-0.19327
HTATSF1	3	0.12202	0.20272	1.0	3783	2	-0.19327	0.84685	0.84687	1.0	15837	0	-0.19327
ELOC	3	0.12212	0.20286	1.0	3784	2	-0.15647	0.95975	0.96002	1.0	18036	0	-0.15647
S100A10	3	0.12215	0.2029	1.0	3785	1	0.015885	0.34226	0.40902	1.0	7444	1	0.015885
YIPF6	3	0.12219	0.20295	1.0	3786	2	-0.15804	0.48118	0.50592	1.0	9201	1	-0.15804
UBXN8	3	0.12225	0.20304	1.0	3787	2	-0.20366	0.71209	0.71215	1.0	13166	0	-0.20366
CAMP	3	0.12225	0.20304	1.0	3788	1	0.31488	0.063046	0.12146	0.999164	2274	2	0.31488
BEX1	3	0.12232	0.20315	1.0	3789	1	-0.15801	0.75463	0.75481	1.0	14015	0	-0.15801
IGFBP1	3	0.12234	0.20318	1.0	3790	2	-0.15885	0.08237	0.14892	1.0	2763	1	-0.15885
BCL11A	3	0.12242	0.20327	1.0	3791	1	0.013266	0.8403	0.8403	1.0	15696	0	0.013266
FBXO48	3	0.12254	0.20344	1.0	3792	2	-0.26544	0.97398	0.97414	1.0	18317	0	-0.26544
IQCA1	3	0.12256	0.20347	1.0	3793	1	-0.027891	0.83695	0.83695	1.0	15630	0	-0.027891
SHISA9	3	0.12261	0.20355	1.0	3794	1	-0.079619	0.90595	0.90607	1.0	17005	0	-0.079619
CALML3	3	0.12273	0.2037	1.0	3795	1	0.0068979	0.26872	0.36327	1.0	6627	1	0.0068979
RNF146	3	0.12274	0.20371	1.0	3796	2	-0.18738	0.9721	0.97228	1.0	18273	0	-0.18738
FAM24A	3	0.12274	0.20371	1.0	3797	2	-0.18738	0.01427	0.037503	0.86435	818	1	-0.18738
PLA2G2D	3	0.12278	0.20377	1.0	3798	2	-0.16053	0.79838	0.79839	1.0	14860	0	-0.16053
GBP7	3	0.12282	0.20383	1.0	3799	2	-0.16096	0.67611	0.67608	1.0	12462	0	-0.16096
LPAR3	3	0.12282	0.20383	1.0	3800	2	-0.16096	0.054922	0.10983	0.994066	2083	1	-0.16096
TGM2	3	0.12285	0.20387	1.0	3801	2	-0.18659	0.51885	0.53517	1.0	9773	1	-0.18659
NSD2	3	0.12287	0.2039	1.0	3802	1	-0.048067	0.62636	0.62769	1.0	11509	1	-0.048067
UROS	3	0.123	0.20407	1.0	3803	1	0.060529	0.29026	0.37631	1.0	6866	1	0.060529
SCGB2A2	3	0.123	0.20407	1.0	3804	2	-0.32489	0.952	0.95229	1.0	17883	0	-0.32489
C11orf52	3	0.123	0.20407	1.0	3805	1	-0.13411	0.42451	0.46467	1.0	8436	1	-0.13411
CAV2	3	0.12303	0.20413	1.0	3806	2	-0.1843	0.88184	0.88189	1.0	16538	0	-0.1843
PTP4A3	3	0.12303	0.20413	1.0	3807	2	-0.1843	0.51442	0.53163	1.0	9705	1	-0.1843
MTDH	3	0.12312	0.20426	1.0	3808	2	-0.18283	0.94525	0.94544	1.0	17743	0	-0.18283
MRPS22	3	0.12323	0.2044	1.0	3809	2	-0.1814	0.2195	0.33446	1.0	6100	1	-0.1814
PRAMEF27	3	0.12328	0.20448	1.0	3810	1	0.10739	0.11315	0.19175	1.0	3541	1	0.10739
DNAH9	3	0.12328	0.20448	1.0	3811	1	-0.16859	0.61128	0.61374	1.0	11262	1	-0.16859
RALGPS1	3	0.12337	0.20461	1.0	3812	2	-0.20948	0.88383	0.88391	1.0	16582	0	-0.20948
OSBPL8	3	0.12348	0.20477	1.0	3813	1	0.39352	0.02673	0.067751	0.947765	1349	2	0.39352
SCD	3	0.12348	0.20477	1.0	3814	1	0.089987	0.31703	0.39299	1.0	7155	1	0.089987
KLHL11	3	0.12348	0.20477	1.0	3815	1	-0.051204	0.7456	0.74579	1.0	13840	0	-0.051204
OSGEPL1	3	0.12353	0.20483	1.0	3816	2	-0.1807	0.22522	0.33773	1.0	6160	1	-0.1807
KCNJ4	3	0.12365	0.20498	1.0	3817	2	-0.18001	0.90152	0.90163	1.0	16912	0	-0.18001
B3GALNT1	3	0.12365	0.20498	1.0	3818	2	-0.18001	0.8055	0.80539	1.0	15006	0	-0.18001
AIMP2	3	0.12372	0.20509	1.0	3819	1	0.047065	0.64143	0.64207	1.0	11789	1	0.047065
RASGEF1C	3	0.12372	0.20509	1.0	3820	1	0.48184	0.0074247	0.020155	0.767673	495	2	0.48184
PTPMT1	3	0.12372	0.20509	1.0	3821	2	-0.40507	0.90422	0.90427	1.0	16968	0	-0.40507
CASKIN1	3	0.12372	0.20509	1.0	3822	1	0.044099	0.21852	0.33375	1.0	6083	1	0.044099
LIPH	3	0.12377	0.20517	1.0	3823	2	-0.26267	0.97402	0.97418	1.0	18318	0	-0.26267
PHF21B	3	0.12377	0.20517	1.0	3824	2	-0.26267	0.92716	0.92728	1.0	17404	0	-0.26267
ZNF586	3	0.12377	0.20517	1.0	3825	2	-0.26267	0.17852	0.28076	1.0	5100	1	-0.26267
SFRP1	3	0.12389	0.20533	1.0	3826	2	-0.17933	0.85947	0.85949	1.0	16096	0	-0.17933
SMIM9	3	0.12391	0.20535	1.0	3827	2	-0.16706	0.95439	0.9547	1.0	17919	0	-0.16706
ETV7	3	0.12391	0.20536	1.0	3828	1	0.27194	0.4028	0.44949	1.0	8170	1	0.27194
FAM175A	3	0.12394	0.20542	1.0	3829	2	-0.17867	0.50604	0.52499	1.0	9576	1	-0.17867
FOXN2	3	0.12394	0.20542	1.0	3830	2	-0.17867	0.71298	0.71305	1.0	13185	0	-0.17867
SEMA3A	3	0.12406	0.20559	1.0	3831	1	-0.1286	0.56907	0.57643	1.0	10553	1	-0.1286
WIF1	3	0.12406	0.20559	1.0	3832	1	-0.024415	0.42894	0.46782	1.0	8494	1	-0.024415
TSPYL4	3	0.12409	0.20563	1.0	3833	2	-0.17736	0.82032	0.82032	1.0	15317	0	-0.17736
PLCZ1	3	0.12417	0.20573	1.0	3834	2	-0.16861	0.89517	0.89528	1.0	16798	0	-0.16861
NUDT15	3	0.12422	0.20582	1.0	3835	1	-0.06318	0.68825	0.68823	1.0	12713	0	-0.06318
SPINT3	3	0.12422	0.20582	1.0	3836	1	0.11146	0.51671	0.53346	1.0	9742	1	0.11146
SPACA7	3	0.12424	0.20584	1.0	3837	2	-0.17672	0.95733	0.9576	1.0	17982	0	-0.17672
OR11H6	3	0.12433	0.20596	1.0	3838	2	-0.17609	0.55927	0.56813	1.0	10384	1	-0.17609
KCNA1	3	0.12433	0.20596	1.0	3839	2	-0.17609	0.23373	0.34272	1.0	6253	1	-0.17609
IL22RA2	3	0.12433	0.20596	1.0	3840	2	-0.17609	0.67567	0.67564	1.0	12458	0	-0.17609
COG6	3	0.12441	0.20608	1.0	3841	2	-0.17485	0.89835	0.89849	1.0	16864	0	-0.17485
FCHSD1	3	0.12442	0.20608	1.0	3842	1	0.020509	0.33396	0.40367	1.0	7347	1	0.020509
CXCR6	3	0.12451	0.20622	1.0	3843	1	-0.11918	0.88422	0.88429	1.0	16591	0	-0.11918
LEMD2	3	0.12464	0.20638	1.0	3844	2	-0.25999	0.87876	0.87883	1.0	16470	0	-0.25999
SLC43A1	3	0.12464	0.20638	1.0	3845	2	-0.24054	0.8438	0.84383	1.0	15770	0	-0.24054
NDUFA13	3	0.12471	0.20647	1.0	3846	1	-0.1575	0.81601	0.81591	1.0	15217	0	-0.1575
IFI35	3	0.12471	0.20647	1.0	3847	1	0.021675	0.50266	0.52238	1.0	9524	1	0.021675
PHLDA2	3	0.12471	0.20647	1.0	3848	1	0.06418	0.10899	0.18597	1.0	3434	1	0.06418
SDHB	3	0.12471	0.20647	1.0	3849	2	-0.20408	0.5611	0.56967	1.0	10412	1	-0.20408
AKR7A3	3	0.12481	0.20661	1.0	3850	2	-0.24081	0.95923	0.9595	1.0	18025	0	-0.24081
CARD6	3	0.12487	0.20669	1.0	3851	1	0.12092	0.37746	0.4323	1.0	7850	1	0.12092
DCAF16	3	0.12494	0.20678	1.0	3852	2	-0.16184	0.70377	0.70387	1.0	13009	0	-0.16184
PTGES2	3	0.12494	0.20678	1.0	3853	2	-0.42306	0.96034	0.96062	1.0	18048	0	-0.42306
HNRNPK	3	0.12507	0.20695	1.0	3854	1	-0.12161	0.85359	0.85362	1.0	15976	0	-0.12161
PLBD2	3	0.12507	0.20695	1.0	3855	1	0.16198	0.32857	0.4003	1.0	7282	1	0.16198
UBAP2L	3	0.12507	0.20695	1.0	3856	1	-0.12796	0.80425	0.80416	1.0	14985	0	-0.12796
UNC119B	3	0.12508	0.20698	1.0	3857	2	-0.25739	0.94619	0.9464	1.0	17762	0	-0.25739
FAM207A	3	0.12508	0.20698	1.0	3858	2	-0.25739	0.88467	0.88476	1.0	16602	0	-0.25739
USP41	3	0.12508	0.20698	1.0	3859	2	-0.24523	0.79879	0.79881	1.0	14872	0	-0.24523
G3BP1	3	0.12508	0.20698	1.0	3860	2	-0.25739	0.65915	0.65922	1.0	12139	1	-0.25739
TGFBR2	3	0.12508	0.20698	1.0	3861	2	-0.25739	0.84587	0.84594	1.0	15810	0	-0.25739
SPTA1	3	0.12531	0.20731	1.0	3862	2	-0.32811	0.95154	0.95183	1.0	17868	0	-0.32811
GPR33	3	0.12531	0.20731	1.0	3863	2	-0.32811	0.8945	0.8946	1.0	16782	0	-0.32811
COL8A2	3	0.1255	0.20757	1.0	3864	1	0.21465	0.16554	0.26322	1.0	4814	2	0.21465
BEND2	3	0.1255	0.20757	1.0	3865	2	-0.38672	0.82865	0.82858	1.0	15473	0	-0.38672
ABHD5	3	0.1255	0.20757	1.0	3866	1	-0.1447	0.46326	0.49252	1.0	8954	1	-0.1447
TIMM10B	3	0.12555	0.20764	1.0	3867	2	-0.25486	0.36394	0.42331	1.0	7687	1	-0.25486
SHANK2	3	0.12555	0.20764	1.0	3868	2	-0.25486	0.49355	0.51532	1.0	9384	1	-0.25486
SP7	3	0.12564	0.20777	1.0	3869	1	-0.13888	0.71461	0.71463	1.0	13213	0	-0.13888
IFT20	3	0.12577	0.20796	1.0	3870	2	-0.25241	0.73902	0.73922	1.0	13690	0	-0.25241
KISS1R	3	0.12577	0.20796	1.0	3871	2	-0.25241	0.44742	0.48097	1.0	8738	1	-0.25241
FAM221B	3	0.12591	0.20815	1.0	3872	1	-0.12506	0.85918	0.85918	1.0	16089	0	-0.12506
HPGD	3	0.126	0.20827	1.0	3873	2	-0.32238	0.52528	0.54023	1.0	9871	1	-0.32238
MYO5B	3	0.126	0.20827	1.0	3874	2	-0.32238	0.69828	0.69835	1.0	12886	0	-0.32238
PAGE5	3	0.126	0.20827	1.0	3875	2	-0.23549	0.1333	0.21945	1.0	3998	1	-0.23549
KRI1	3	0.126	0.20827	1.0	3876	2	-0.2803	0.27941	0.36972	1.0	6748	1	-0.2803
HELQ	3	0.126	0.20827	1.0	3877	2	-0.24735	0.90437	0.90443	1.0	16970	0	-0.24735
FSD1L	3	0.126	0.20827	1.0	3878	2	-0.1909	0.53723	0.54989	1.0	10059	1	-0.1909
PTN	3	0.1261	0.20841	1.0	3879	1	-0.16408	0.44984	0.48271	1.0	8771	1	-0.16408
TSR2	3	0.1261	0.20841	1.0	3880	1	0.21549	0.13709	0.2246	1.0	4095	2	0.21549
ABCA3	3	0.1261	0.20841	1.0	3881	1	0.14635	0.46283	0.4922	1.0	8949	1	0.14635
MON1A	3	0.1261	0.20841	1.0	3882	1	0.13901	0.076893	0.14109	1.0	2636	2	0.13901
NFE2L3	3	0.12623	0.20858	1.0	3883	2	-0.25003	0.51804	0.53452	1.0	9764	1	-0.25003
POLD4	3	0.12623	0.20858	1.0	3884	2	-0.25003	0.92608	0.9262	1.0	17392	0	-0.25003
SRRM3	3	0.12623	0.20858	1.0	3885	2	-0.23452	0.74899	0.74922	1.0	13903	0	-0.23452
EMCN	3	0.12623	0.20858	1.0	3886	2	-0.25003	0.96893	0.96914	1.0	18219	0	-0.25003
ADAM10	3	0.12623	0.20858	1.0	3887	2	-0.25003	0.80834	0.80825	1.0	15063	0	-0.25003
DBNDD2	3	0.12629	0.20866	1.0	3888	1	0.20635	0.38577	0.43798	1.0	7960	1	0.20635
TBC1D22A	3	0.12629	0.20866	1.0	3889	1	0.20051	0.18363	0.28763	1.0	5229	2	0.20051
CLN8	3	0.12637	0.20876	1.0	3890	1	0.15935	0.10855	0.18538	1.0	3422	2	0.15935
NUDT7	3	0.12641	0.20883	1.0	3891	1	0.21567	0.10538	0.18095	1.0	3342	2	0.21567
SLC9A5	3	0.12642	0.20884	1.0	3892	2	-0.35563	0.27034	0.36427	1.0	6641	1	-0.35563
CAV3	3	0.12656	0.20903	1.0	3893	1	0.066868	0.65776	0.65787	1.0	12102	1	0.066868
PNMA3	3	0.12656	0.20903	1.0	3894	1	0.025091	0.62615	0.62748	1.0	11507	1	0.025091
DZIP1	3	0.12661	0.20909	1.0	3895	2	-0.24772	0.56796	0.57548	1.0	10540	1	-0.24772
TMPRSS7	3	0.12661	0.20909	1.0	3896	2	-0.24772	0.93386	0.93404	1.0	17518	0	-0.24772
BAHCC1	3	0.12661	0.20909	1.0	3897	2	-0.24772	0.66403	0.66402	1.0	12227	0	-0.24772
C6orf222	3	0.1267	0.20922	1.0	3898	1	0.065325	0.58747	0.5924	1.0	10853	1	0.065325
GIT2	3	0.12675	0.20929	1.0	3899	1	0.25492	0.069084	0.12998	0.999164	2450	2	0.25492
SLC7A10	3	0.1268	0.20936	1.0	3900	2	-0.24547	0.58632	0.59137	1.0	10831	1	-0.24547
BMP15	3	0.1268	0.20936	1.0	3901	2	-0.24547	0.93972	0.93991	1.0	17638	0	-0.24547
ZNF135	3	0.1268	0.20936	1.0	3902	2	-0.24547	0.18173	0.28511	1.0	5181	1	-0.24547
FAM192A	3	0.12682	0.20939	1.0	3903	1	-0.17792	0.57552	0.58194	1.0	10651	1	-0.17792
ID1	3	0.12697	0.20961	1.0	3904	1	0.0077484	0.60523	0.60833	1.0	11165	1	0.0077484
PPP2R1A	3	0.12697	0.20961	1.0	3905	1	-0.023255	0.71024	0.71035	1.0	13124	0	-0.023255
SUCNR1	3	0.12697	0.20961	1.0	3906	1	-0.050199	0.12576	0.20903	1.0	3828	1	-0.050199
CRISP3	3	0.12705	0.20971	1.0	3907	2	-0.31693	0.73859	0.73877	1.0	13679	0	-0.31693
GH2	3	0.12705	0.20971	1.0	3908	2	-0.17259	0.8055	0.80539	1.0	15002	0	-0.17259
TSPYL2	3	0.12705	0.20971	1.0	3909	2	-0.31693	0.95085	0.95111	1.0	17855	0	-0.31693
PAPOLB	3	0.12705	0.20971	1.0	3910	2	-0.31693	0.10411	0.17919	1.0	3315	1	-0.31693
CHIT1	3	0.12705	0.20971	1.0	3911	2	-0.20756	0.89423	0.8943	1.0	16781	0	-0.20756
MICU1	3	0.12718	0.2099	1.0	3912	1	0.13851	0.4884	0.51133	1.0	9303	1	0.13851
OR2M2	3	0.12718	0.2099	1.0	3913	2	-0.14631	0.43733	0.47371	1.0	8601	1	-0.14631
INSL4	3	0.12728	0.21002	1.0	3914	1	-0.22639	0.23505	0.3435	1.0	6269	1	-0.22639
CLPB	3	0.12732	0.21009	1.0	3915	2	-0.24328	0.66432	0.66431	1.0	12232	0	-0.24328
NUDT8	3	0.12732	0.21009	1.0	3916	2	-0.20624	0.96557	0.96575	1.0	18154	0	-0.20624
RGCC	3	0.12732	0.21009	1.0	3917	2	-0.24328	0.44708	0.48072	1.0	8735	1	-0.24328
INPP5A	3	0.12732	0.21009	1.0	3918	2	-0.24328	0.97166	0.97185	1.0	18267	0	-0.24328
SMIM12	3	0.12732	0.21009	1.0	3919	2	-0.24328	0.89308	0.89314	1.0	16755	0	-0.24328
C2orf40	3	0.12733	0.2101	1.0	3920	1	-0.041787	0.093134	0.16391	1.0	3039	1	-0.041787
USP32	3	0.1274	0.2102	1.0	3921	1	-0.032524	0.70242	0.7025	1.0	12980	0	-0.032524
UAP1	3	0.12745	0.21028	1.0	3922	2	-0.11937	0.76983	0.77005	1.0	14298	0	-0.11937
ARL6IP5	3	0.12759	0.21048	1.0	3923	2	-0.24116	0.62366	0.62517	1.0	11457	1	-0.24116
LIPA	3	0.12759	0.21048	1.0	3924	2	-0.24116	0.6811	0.68108	1.0	12574	0	-0.24116
FOXP3	3	0.12759	0.21048	1.0	3925	2	-0.19809	0.95085	0.95111	1.0	17856	0	-0.19809
FBLN5	3	0.12762	0.21052	1.0	3926	1	0.17341	0.33107	0.40185	1.0	7307	1	0.17341
SAYSD1	3	0.12762	0.21052	1.0	3927	1	0.064506	0.74072	0.74088	1.0	13732	0	0.064506
TBCCD1	3	0.12762	0.21052	1.0	3928	1	0.62425	0.038231	0.08535	0.973453	1653	2	0.62425
TMC8	3	0.12762	0.21052	1.0	3929	1	0.024199	0.55095	0.56118	1.0	10258	1	0.024199
OAT	3	0.12762	0.21052	1.0	3930	2	-0.15944	0.52257	0.5381	1.0	9831	1	-0.15944
NEBL	3	0.12778	0.21074	1.0	3931	2	-0.31172	0.37053	0.42766	1.0	7761	1	-0.31172
MTPAP	3	0.12778	0.21074	1.0	3932	2	-0.31172	0.34627	0.41164	1.0	7492	1	-0.31172
FRMD7	3	0.12778	0.21074	1.0	3933	2	-0.28297	0.48397	0.50801	1.0	9241	1	-0.28297
TIGIT	3	0.1279	0.21091	1.0	3934	1	0.34563	0.049092	0.10129	0.985714	1937	2	0.34563
LINC01835	3	0.1279	0.21091	1.0	3935	1	0.0034385	0.85805	0.85804	1.0	16063	0	0.0034385
SERPINE1	3	0.128	0.21103	1.0	3936	2	-0.23908	0.87966	0.87973	1.0	16499	0	-0.23908
FAM57A	3	0.128	0.21103	1.0	3937	2	-0.19665	0.80181	0.80177	1.0	14935	0	-0.19665
PGS1	3	0.128	0.21103	1.0	3938	2	-0.23908	0.53588	0.5488	1.0	10030	1	-0.23908
ATP11C	3	0.128	0.21103	1.0	3939	2	-0.23908	0.59044	0.59501	1.0	10903	1	-0.23908
ATP6V0D2	3	0.128	0.21103	1.0	3940	2	-0.23908	0.85393	0.85397	1.0	15980	0	-0.23908
CCDC42	3	0.12812	0.21121	1.0	3941	2	-0.22916	0.9643	0.96451	1.0	18129	0	-0.22916
ACTC1	3	0.12819	0.21132	1.0	3942	1	-0.096033	0.8998	0.89993	1.0	16888	0	-0.096033
ERICH5	3	0.12822	0.21135	1.0	3943	2	-0.32331	0.79898	0.799	1.0	14876	0	-0.32331
SLC9A2	3	0.12831	0.21148	1.0	3944	1	-0.1103	0.78751	0.78762	1.0	14658	0	-0.1103
STRADA	3	0.12831	0.21148	1.0	3945	1	0.40058	0.037818	0.084734	0.973453	1640	2	0.40058
HPS1	3	0.12839	0.21159	1.0	3946	2	-0.23707	0.044521	0.094636	0.981106	1814	1	-0.23707
PRSS48	3	0.12839	0.21159	1.0	3947	2	-0.23707	0.12242	0.20439	1.0	3749	1	-0.23707
CENPU	3	0.12839	0.21159	1.0	3948	2	-0.23707	0.93452	0.93469	1.0	17532	0	-0.23707
LGALS9B	3	0.12839	0.21159	1.0	3949	2	-0.23707	0.93505	0.93523	1.0	17540	0	-0.23707
LRRC71	3	0.12846	0.21168	1.0	3950	1	-0.027891	0.43188	0.46987	1.0	8526	1	-0.027891
RTN1	3	0.12858	0.21184	1.0	3951	1	-0.22168	0.96439	0.9646	1.0	18131	0	-0.22168
LNX1	3	0.12858	0.21184	1.0	3952	1	-0.023173	0.82184	0.82181	1.0	15346	0	-0.023173
CLDN18	3	0.12858	0.21184	1.0	3953	1	-0.024499	0.016301	0.042532	0.882171	909	1	-0.024499
PLOD2	3	0.12858	0.21185	1.0	3954	2	-0.49658	0.72332	0.72346	1.0	13380	0	-0.49658
DEFB132	3	0.12858	0.21185	1.0	3955	2	-0.2589	0.82011	0.82008	1.0	15311	0	-0.2589
AIRE	3	0.12858	0.21185	1.0	3956	2	-0.21784	0.88818	0.88828	1.0	16655	0	-0.21784
PLCXD2	3	0.12858	0.21185	1.0	3957	2	-0.30192	0.95076	0.95102	1.0	17853	0	-0.30192
MMP23B	3	0.12867	0.21198	1.0	3958	1	0.17075	0.1315	0.21692	1.0	3955	2	0.17075
DPP9-AS1	3	0.12874	0.21208	1.0	3959	2	-0.14705	0.057023	0.11283	0.995183	2136	1	-0.14705
RRP12	3	0.1288	0.21216	1.0	3960	2	-0.2351	0.81215	0.81207	1.0	15143	0	-0.2351
NAPB	3	0.1288	0.21216	1.0	3961	2	-0.2351	0.96306	0.96329	1.0	18104	0	-0.2351
WDR89	3	0.1288	0.21216	1.0	3962	2	-0.2351	0.8014	0.80137	1.0	14922	0	-0.2351
BSPH1	3	0.12891	0.2123	1.0	3963	2	-0.19337	0.44652	0.48029	1.0	8723	1	-0.19337
ZNF491	3	0.12891	0.2123	1.0	3964	1	0.066766	0.29788	0.38103	1.0	6944	1	0.066766
PHYHIPL	3	0.12901	0.21245	1.0	3965	2	-0.29295	0.40248	0.44926	1.0	8169	1	-0.29295
SLC25A3	3	0.12901	0.21245	1.0	3966	2	-0.30674	0.421	0.46222	1.0	8391	1	-0.30674
KCNC1	3	0.12908	0.21255	1.0	3967	1	0.056577	0.76763	0.76787	1.0	14253	0	0.056577
EDDM3A	3	0.12908	0.21255	1.0	3968	1	-0.24201	0.66121	0.66126	1.0	12173	0	-0.24201
OGFOD1	3	0.1292	0.21272	1.0	3969	2	-0.15573	0.12949	0.21414	1.0	3905	1	-0.15573
HES4	3	0.12925	0.2128	1.0	3970	2	-0.23319	0.9219	0.922	1.0	17298	0	-0.23319
OR4C45	3	0.12925	0.2128	1.0	3971	2	-0.23319	0.65208	0.65229	1.0	12000	1	-0.23319
CACNA1S	3	0.1293	0.21285	1.0	3972	1	-0.084908	0.74597	0.74618	1.0	13846	0	-0.084908
CDH26	3	0.12942	0.21302	1.0	3973	1	-0.061709	0.12889	0.21331	1.0	3893	1	-0.061709
CHST13	3	0.12942	0.21302	1.0	3974	1	0	0.17663	0.27819	1.0	5058	1	0
PKP3	3	0.12942	0.21302	1.0	3975	1	0.024718	0.78403	0.78408	1.0	14592	0	0.024718
CYP27C1	3	0.12949	0.21312	1.0	3976	2	-0.23133	0.68825	0.68823	1.0	12717	0	-0.23133
PNCK	3	0.12949	0.21312	1.0	3977	2	-0.23133	0.17332	0.27367	1.0	4985	1	-0.23133
SCN4B	3	0.12949	0.21312	1.0	3978	2	-0.23133	0.63402	0.63496	1.0	11643	1	-0.23133
SLC25A19	3	0.12949	0.21312	1.0	3979	2	-0.23133	0.84194	0.84191	1.0	15731	0	-0.23133
PHKA1	3	0.12949	0.21312	1.0	3980	2	-0.23133	0.49283	0.51477	1.0	9375	1	-0.23133
TNFRSF19	3	0.12949	0.21312	1.0	3981	2	-0.23133	0.70953	0.70966	1.0	13113	0	-0.23133
FMO3	3	0.12954	0.21319	1.0	3982	1	0.10128	0.51739	0.534	1.0	9755	1	0.10128
IPO11	3	0.12961	0.21329	1.0	3983	1	-0.0036738	0.72022	0.7203	1.0	13331	0	-0.0036738
FEN1	3	0.12961	0.21329	1.0	3984	1	-0.1101	0.56239	0.57071	1.0	10440	1	-0.1101
WFDC13	3	0.12965	0.21334	1.0	3985	2	-0.13824	0.76409	0.76436	1.0	14189	0	-0.13824
RDX	3	0.12973	0.21345	1.0	3986	1	0.12959	0.52825	0.54267	1.0	9910	1	0.12959
BUB1	3	0.12981	0.21357	1.0	3987	2	-0.22951	0.28017	0.37019	1.0	6755	1	-0.22951
HVCN1	3	0.12981	0.21357	1.0	3988	2	-0.22951	0.28162	0.37106	1.0	6768	1	-0.22951
TNFRSF1B	3	0.12981	0.21357	1.0	3989	2	-0.22951	0.7887	0.78879	1.0	14676	0	-0.22951
RMND1	3	0.12981	0.21357	1.0	3990	2	-0.22951	0.72907	0.72921	1.0	13482	0	-0.22951
CHCHD2	3	0.12987	0.21365	1.0	3991	1	-0.065369	0.37804	0.4327	1.0	7860	1	-0.065369
FAM26D	3	0.12997	0.2138	1.0	3992	1	-0.047572	0.66458	0.66457	1.0	12240	0	-0.047572
MTMR4	3	0.13006	0.21393	1.0	3993	1	-0.048423	0.72629	0.72643	1.0	13431	0	-0.048423
CEP170B	3	0.13007	0.21394	1.0	3994	2	-0.2589	0.67293	0.67287	1.0	12406	0	-0.2589
SLC9B2	3	0.13025	0.21419	1.0	3995	1	-0.13981	0.84167	0.84162	1.0	15729	0	-0.13981
MPP2	3	0.13025	0.21419	1.0	3996	1	-0.14453	0.56529	0.57323	1.0	10485	1	-0.14453
ZP1	3	0.13036	0.21431	1.0	3997	2	-0.22774	0.70609	0.70619	1.0	13049	0	-0.22774
